stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
40.981323,0,1631,-73.780755,,,,,WILMOT RD @ DORCHESTER RD,0,1631,
40.874,0,697,-73.89061,,,,BEDFORD PARK BLVD W & BEDFORD PARK BLVD E,BEDFORD PARK BLVD @ JEROME AVE,0,697,
41.279383,0,3201,-73.788966,,,,,CROMPOND RD @ BALDWIN RD,0,3201,
41.032638,0,38,-73.762586,,,,,S BROADWAY @ MARTINE AVE,0,38,
40.876385,0,694,-73.888051,,,,,JEROME AVE @ 205TH ST,0,694,
41.032453,0,33,-73.769799,,,,,MARTIN LUTHER KING BLVD @ MAIN ST,0,33,
41.036567,0,31,-73.779772,,,,,TARRYTOWN RD @ CENTRAL AVE,0,31,
41.03776,0,30,-73.781594,,,,,TARRYTOWN RD @ AQUEDUCT RD,0,30,
41.033696,0,37,-73.763492,,,,,MAIN ST @ S BROADWAY,0,37,
41.032259,0,35,-73.76802,,,,,MAIN ST @ COURT ST,0,35,
41.031907,0,34,-73.771521,,,,MAIN ST & MARTIN LUTHER KING BLVD,MAIN ST @ GALLERIA MALL,0,34,
40.925081,0,1241,-73.804294,,,,,EASTCHESTER RD @ PELHAMDALE AVE,0,1241,
41.015457,0,3093,-73.72726,,,,,1129 WESTCHESTER AVE,0,3093,
40.97085,0,1535,-73.77743,,,,,STRATTON RD @ PINEBROOK BLVD,0,1535,
40.967202,0,1534,-73.777629,,,,,PINEBROOK BLVD @ RAMONA CT,0,1534,
40.922744,0,1245,-73.797119,,,,,WEBSTER AVE @ MAYFLOWER AVE,0,1245,
40.924476,0,1244,-73.797494,,,,,WEBSTER AVE @ IRVING PL,0,1244,
40.918802,0,1247,-73.796328,,,,,WEBSTER AVE @ GLENMORE RD,0,1247,
40.920916,0,1246,-73.796884,,,,,WEBSTER AVE @ COLIGNI AVE,0,1246,
40.934964,0,649,-73.894761,,,,,PALISADE AVE @ ELM ST,0,649,
40.916402,0,1248,-73.795549,,,,,WEBSTER AVE @ LINCOLN AVE,0,1248,
40.975348,0,1539,-73.783845,,,,,DONNYBROOK RD @ TOP OF RIDGE DR,0,1539,
40.976381,0,1538,-73.781803,,,,,DONNYBROOK RD @ WAVERLY RD,0,1538,
40.977923,0,339,-73.743398,,,,,MAMARONECK AVE @ SAXON WOODS PARK,0,339,
40.981911,0,338,-73.744046,,,,,MAMARONECK AVE @ UNION AVE,0,338,
40.957786,0,4391,-73.873167,,,,NEPPERHAN AVE & OLD NEPPERHAN AVE,NEPPERHAN AV @ VERIZON LOT,0,4391,
40.992188,0,335,-73.746257,,,,,MAMARONECK AVE @ ROSEDALE AVE,0,335,
40.986722,0,337,-73.744991,,,,MAMARONECK AVE & SAXON WOODS RD,MAMARONECK AVE @ SAXON WOODS POOL,0,337,
40.988629,0,336,-73.745732,,,,,MAMARONECK AVE @ SAXON WOODS RD,0,336,
41.002443,0,331,-73.749548,,,,,MAMARONECK AVE @ HOLBROOKE RD,0,331,
41.005153,0,330,-73.751041,,,,,MAMARONECK AVE @ RIDGEWAY,0,330,
41.281837,0,2061,-73.926145,,,,,WASHINGTON ST @ BAY ST,0,2061,
40.968513,0,4593,-73.773892,,,,,WEAVER ST @ QUAKER RIDGE ES,0,4593,
40.988036,0,1634,-73.76741,,,,,PALMER AVE @ MAMARONECK RD,0,1634,
41.102765,0,2650,-73.860986,,,,N BROADWAY & BELLWOOD AVE,N BROADWAY @ SLEEPY HOLLOW MANOR,0,2650,
41.277455,0,2063,-73.927473,,,,,WASHINGTON ST @ MAPLEWOOD AVE,0,2063,
41.038253,0,8,-73.781692,,,,AQUEDUCT RD & RT-100,TARRYTOWN RD @ OLD KENSICO RD,0,8,
40.908185,0,1464,-73.829751,,,,,E 3RD ST @ FRANKLIN AVE,0,1464,
41.052493,0,2119,-73.79991,,,,KNOLLWOOD RD & 555 KNOWLWOOD RD,KNOLLWOOD RD @ NY SCHOOL FOR DEAF,0,2119,
40.969684,0,1353,-73.807067,,,,WHITE PLAINS POST RD,WHITE PLAINS RD @ VERNON HILLS SC,0,1353,
40.973045,0,1636,-73.774837,,,,,WEAVER ST @ STRATTON RD,0,1636,
40.967797,0,1352,-73.808122,,,,,WHITE PLAINS POST RD @ HILL DALE PL,0,1352,
41.271931,0,2065,-73.929821,,,,,WASHINGTON ST @ WELCHER AVE,0,2065,
40.963509,0,1637,-73.773106,,,,,WEAVER ST @ HILLANDALE DR,0,1637,
40.965458,0,1351,-73.808989,,,,WHITE PLAINS POST RD & CALIFORNIA RD,WHITE PLAINS POST RD @ CALIFORNIA,0,1351,
40.912634,0,2345,-73.843827,,,,,W LINCOLN AVE @ OAK ST,0,2345,
40.913461,0,2344,-73.831218,,,,,E PROSPECT AVE @ RICH AVE,0,2344,
40.917108,0,2347,-73.843767,,,,,N TERRACE AVE @ HOWARD ST,0,2347,
40.91414,0,2346,-73.846264,,,,,N TERRACE AVE @ OAK ST,0,2346,
40.914147,0,2341,-73.824359,,,,E PROSPECT AVE & S COLUMBUS AVE,E PROSPECT AVE @ N COLUMBUS AVE,0,2341,
41.330825,0,3054,-73.821974,,,,E MAIN ST & OLD YORKTOWN RD,E MAIN ST @ ROUTE 132,0,3054,
40.91366,0,2343,-73.829225,,,,,E PROSPECT AVE @ N FULTON AVE,0,2343,
40.913923,0,2342,-73.826672,,,,,E PROSPECT AVE @ CLAREMONT AVE,0,2342,
40.920876,0,2349,-73.841236,,,,,N TERRACE AVE @ BRONX ST,0,2349,
40.919134,0,2348,-73.842278,,,,,N TERRACE AVE @ PUTNAM ST,0,2348,
40.963996,0,1350,-73.809717,,,,,WHITE PLAINS POST RD @ WATER ST,0,1350,
41.236816,0,1889,-73.6944,,,,,BABBITT RD @ BUXTON RD,0,1889,
41.240258,0,1888,-73.686246,,,,,BABBITT RD @ MILAN AVE,0,1888,
41.258966,0,1887,-73.684216,,,,KATONAH AVE & PARKWAY,KATONAH RAILROAD STATION,0,1887,
41.239519,0,1886,-73.687792,,,,,BABBITT RD @ ROME AVE,0,1886,
41.2367,0,1885,-73.694416,,,,,BABBITT RD @ BUXTON RD,0,1885,
41.236616,0,1884,-73.700279,,,,RAILROAD AVE & BEDFORD RD,BEDFORD HILLS RAILROAD STATION,0,1884,
41.215163,0,1883,-73.719843,,,,,N BEDFORD RD @ KNOWLTON AVE,0,1883,
41.212449,0,1882,-73.72216,,,,,BARKER AVE @ CARPENTER AVE,0,1882,
41.212356,0,1881,-73.722086,,,,,BARKER AVE @ CARPENTER AVE,0,1881,
40.912746,0,2340,-73.823188,,,,S COLUMBUS AVE & LORRAINE AVE,N COLUMBUS AVE @ LORRAINE AVE,0,2340,
41.053883,0,2120,-73.798558,,,,,KNOLLWOOD RD @ S MANOR DR,0,2120,
41.082463,0,2125,-73.813427,,,,,HAMMOND HOUSE RD @ DANA RD,0,2125,
41.085632,0,2124,-73.810706,,,,SUNSHINE COTTAGE RD & OLD FARM LA,SUNSHINE COTTAGE RD @ NY MED COLL,0,2124,
40.918357,0,948,-73.827624,,,,E LINCOLN AVE & CLAREMONT AVE,E LINCOLN  AVE @ CLAREMONT AVE,0,948,
40.918122,0,949,-73.830424,,,,E LINCOLN AVE & RICH AVE,E LINCOLN  AVE @ N FULTON AVE,0,949,
40.918213,0,946,-73.821682,,,,E LINCOLN AVE & FISHER DR,E LINCOLN  AVE @ FISHER DR,0,946,
40.918519,0,947,-73.825765,,,,E LINCOLN AVE & WINFIELD AVE,E LINCOLN  AVE @ N COLUMBUS AVE,0,947,
40.916938,0,942,-73.81595,,,,,E LINCOLN  AVE @ BRADLEY AVE,0,942,
40.917897,0,943,-73.819658,,,,,E LINCOLN  AVE @ SHERIDAN AVE,0,943,
40.916298,0,940,-73.811284,,,,,E LINCOLN AVE @ 1ST AVE,0,940,
40.91667,0,941,-73.814055,,,,,E LINCOLN  AVE @ STATION PL,0,941,
41.006406,0,3038,-73.730685,,,,,NORTH ST @ MAPLE MOOR LA,0,3038,
41.09162,0,569,-73.777267,,,,COLUMBUS AVE & HIGHCLERE RD,COLUMBUS AVE @ VALHALLA HS,0,569,
40.980816,0,2410,-73.799246,,,,,GRAND BLVD @ GAYLOR RD,0,2410,
41.024642,0,5173,-73.803043,,,,,W HARTSDALE AVE @ MAPLEWOOD RD,0,5173,
41.297192,0,5172,-73.918189,,,,,N DIVISION ST @ PHOENIX AVE,0,5172,
41.081622,0,2659,-73.863598,,,,,COLLEGE AVE @ CORTLANDT ST,0,2659,
41.077285,0,2658,-73.85795,,,,,CENTRAL AVE @ N BROADWAY,0,2658,
41.167846,0,5177,-73.818696,,,,N STATE RD & RYDER AVE,NORTH STATE @ ROBERT RINALDI LANE,0,5177,
41.036365,0,642,-73.810089,,,,,DOBBS FERRY RD @ HARTSDALE AVE,0,642,
40.90756,0,5175,-73.856749,,,,,BRONX RIVER RD @ GLEN RD,0,5175,
41.020347,0,5174,-73.799636,,,,,W HARTSDALE AVE @ HILLCREST RD,0,5174,
41.085395,0,2653,-73.859126,,,,,BEEKMAN AVE @ N BROADWAY,0,2653,
41.089277,0,2652,-73.861974,,,,,N BROADWAY @ BELLWOOD AVE,0,2652,
41.096482,0,2651,-73.861924,,,,,N BROADWAY @ HARWOOD AVE,0,2651,
41.167634,0,5178,-73.819386,,,,,NORTH STATE ROAD @ ARTIS MEMORY,0,5178,
41.077657,0,2657,-73.859977,,,,,CENTRAL AVE @ N WASHINGTON ST,0,2657,
41.081916,0,2655,-73.862706,,,,,VALLEY ST @ COLLEGE AVE,0,2655,
41.084601,0,2654,-73.860902,,,,,WASHINGTON AVE @ BEEKMAN AVE,0,2654,
40.909726,0,133,-73.896742,,,,,BROADWAY @ W 261ST ST,0,133,
40.911512,0,132,-73.896744,,,,,S BROADWAY @ CARYL AVE,0,132,
40.915241,0,130,-73.897032,,,,,S BROADWAY @ VALENTINE LA,0,130,
40.901177,0,137,-73.896954,,,,,BROADWAY @ W 254TH ST,0,137,
40.904909,0,135,-73.896588,,,,,BROADWAY @ MOSHOLU AVE,0,135,
40.90735,0,134,-73.896693,,,,,BROADWAY @ W 260TH ST,0,134,
40.8959,0,139,-73.896797,,,,,BROADWAY @ W 251ST ST,0,139,
40.898714,0,138,-73.897123,,,,US-9 & UNNAMED ST,BROADWAY @ LAKEVIEW PL,0,138,
40.973055,0,410,-73.80385,,,,,WHITE PLAINS POST RD @ WILMOT RD,0,410,
41.20761,0,2019,-73.893556,,,,,N RIVERSIDE AVE @ FARRINGTON RD,0,2019,
41.208415,0,2014,-73.88254,,,,,OLD POST RD @ MAPLE ST,0,2014,
41.201117,0,2011,-73.879997,,,,,CLEVELAND DR @ PARK AVE,0,2011,
41.199499,0,2010,-73.879345,,,,,CLEVELAND DR @ ELMORE AVE,0,2010,
41.205715,0,2013,-73.878363,,,,,CLEVELAND DR @ OLD POST RD,0,2013,
40.89911,0,1453,-73.807957,,,,,PELHAMDALE AVE @ WITHERBEE AVE,0,1453,
41.02229,0,3034,-73.873939,,,,BROADWAY & LANGDON AVE,MERCY COLLEGE PARKING LOT,0,3034,
41.328566,0,2901,-73.806245,,,,E MAIN ST & HILL BLVD,JEFFERSON VALLEY MALL,0,2901,
41.121892,0,2900,-73.715291,,,,,MAIN ST @ ROUTE 22,0,2900,
40.910661,0,708,-73.879865,,,,,MCLEAN AVE @ SANFORD ST,0,708,
40.912212,0,709,-73.880178,,,,,MCLEAN AVE @ MIDLAND AVE,0,709,
40.913119,0,3035,-73.896623,,,,,S BROADWAY @ FANSHAW AVE,0,3035,
40.895054,0,704,-73.880032,,,,,JEROME AVE @ E 233RD ST,0,704,
40.90629,0,705,-73.877716,,,,,CENTRAL PARK AVE @ DELANO AVE,0,705,
40.908995,0,706,-73.878225,,,,,MCLEAN AVE @ CENTRAL PARK AVE,0,706,
40.909583,0,707,-73.879783,,,,,MCLEAN AVE @ LEE AVE,0,707,
40.879599,0,701,-73.884821,,,,,JEROME AVE @ E MOSHOLU PKWY,0,701,
40.882548,0,702,-73.881216,,,,,JEROME AVE @ E GUN HILL RD,0,702,
40.886461,0,703,-73.878346,,,,JEROME AVE & PAUL AVE,JEROME AVE @ BAINBRIDGE AVE,0,703,
41.015954,0,88,-73.873259,,,,,CEDAR ST @ MAIN ST,0,88,
41.002988,0,82,-73.88049,,,,,N BROADWAY @ FLOWER AVE,0,82,
41.004179,0,83,-73.880131,,,,,BROADWAY @ FAIRLAWN AVE,0,83,
40.995308,0,80,-73.882163,,,,,WARBURTON AVE @ SPRING ST,0,80,
40.998371,0,81,-73.881373,,,,,BROADWAY @ EDGARS LA,0,81,
41.011757,0,86,-73.87839,,,,,LIVINGSTON AVE @ WALNUT ST,0,86,
41.014183,0,87,-73.875944,,,,,MAIN ST @ CHESTNUT ST,0,87,
41.007852,0,84,-73.879069,,,,,BROADWAY @ COLONIAL AVE,0,84,
41.009483,0,85,-73.878838,,,,,LIVINGSTON AVE @ BROADWAY,0,85,
40.9849,0,3036,-73.8645,,,,,SAW MILL RIVER RD @ DONALD DR,0,3036,
40.966604,0,762,-73.872062,,,,,NEPPERHAN AVE @ ODELL AVE,0,762,
40.981247,0,1658,-73.780982,,,,,WILMOT RD @ DORCHESTER RD,0,1658,
40.980435,0,1659,-73.782007,,,,,WILMOT RD @ BARAUD RD,0,1659,
40.944508,0,1652,-73.762606,,,,,MURRAY AVE @ FOREST AVE,0,1652,
40.946983,0,1653,-73.763691,,,,,MURRAY AVE @ WEAVER ST,0,1653,
40.936979,0,1650,-73.761329,,,,,MURRAY AVE @ EDGEWOOD AVE,0,1650,
40.9403,0,1651,-73.762907,,,,,MURRAY AVE @ HOMER AVE,0,1651,
40.983802,0,1657,-73.777296,,,,WILMOT RD & HEATHCOTE RD,WILMOT RD @ SCARSDALE SHOPPING CTR,0,1657,
40.976526,0,1654,-73.775304,,,,,WEAVER ST @ CROSSWAY,0,1654,
41.108597,0,586,-73.79465,,,,,COMMERCE ST @ MONTEITH AVE,0,586,
41.111183,0,587,-73.794438,,,,,COMMERCE ST @ ELWOOD AVE,0,587,
41.104743,0,584,-73.795063,,,,,ELWOOD AVE @ CHELSEA ST,0,584,
41.10493,0,585,-73.793474,,,,,COMMERCE ST @ FORT WASHINGTON AVE,0,585,
40.962678,0,763,-73.872572,,,,,NEPPERHAN AVE @ CROSS HILL AVE,0,763,
41.106271,0,583,-73.795294,,,,,ELWOOD AVE @ CROSS ST,0,583,
41.113016,0,580,-73.792733,,,,,COMMERCE ST @ LIBERTY ST,0,580,
41.124203,0,1987,-73.810269,,,,,ROUTE 9A @ ROUTE 117,0,1987,
40.983118,0,1632,-73.778519,,,,,WILMOT RD @ BALDWIN LA,0,1632,
41.116366,0,588,-73.786844,,,,,COMMERCE ST @ LINCOLN PL,0,588,
41.119838,0,589,-73.783282,,,,,COMMERCE ST @ COLUMBIA AVE,0,589,
41.006884,0,3150,-73.838403,,,,,ABINGTON AVE @ ASHFORD AVE,0,3150,
41.009362,0,3155,-73.835335,,,,ABINGTON AVE & KENSINGTON RD,ABINGTON AVE @ KENSINGTON AVE,0,3155,
41.014126,0,3154,-73.832664,,,,,WINDSONG RD @ AGNES CIR,0,3154,
41.193299,0,2837,-73.881028,,,,ROUTE 9 & CROTON POINT AVE,ROUTE 9 @ CROTON POINT AV,0,2837,
41.075864,0,2836,-73.81404,,,,,CLEARBROOK RD @ GRASSLANDS RD,0,2836,
41.038835,0,3159,-73.836168,,,,,1880 SAW MILL RIVER RD,0,3159,
41.07336,0,2834,-73.813999,,,,,200 CLEARBROOK RD,0,2834,
41.070449,0,2833,-73.813446,,,,,CLEARBROOK RD @ HUNTER LA,0,2833,
40.93854,0,2832,-73.88322,,,,,ASHBURTON AVE @ WALNUT ST,0,2832,
40.939063,0,2831,-73.884753,,,,,ASHBURTON AVE @ NEPPERHAN AVE,0,2831,
41.01126,0,3391,-73.79584,,,,DESANTI PLZ,HARTSDALE RAILROAD STATION,0,3391,
40.899204,0,1437,-73.808225,,,,,PELHAMDALE AVE @ WITHERBEE AVE,0,1437,
41.015816,0,3393,-73.841593,,,,,HEATHERDELL RD @ CHIMNEY POT LA,0,3393,
40.901817,0,1435,-73.818327,,,,E SANDFORD BLVD & GARDEN AVE,E SANFORD BLVD @ GARDEN AVE,0,1435,
40.900808,0,1432,-73.826906,,,,,S FULTON AVE @ E SANDFORD BLVD,0,1432,
40.901087,0,1433,-73.823619,,,,,E SANDFORD BLVD @ SENECA AVE,0,1433,
40.939495,0,3397,-73.744668,,,,BOSTON POST RD & HOMMOCKS RD,BOSTON POST RD @ RICHBELL RD,0,3397,
40.903468,0,1431,-73.827232,,,,,S FULTON AVE @ E 5TH ST,0,1431,
40.994369,0,418,-73.791752,,,,,POST RD @ BURGESS RD,0,418,
41.159627,0,1981,-73.865218,,,,,MAIN ST @ STATE ST,0,1981,
40.896354,0,1438,-73.80612,,,,,PELHAMDALE AVE @ BOSTON POST RD,0,1438,
40.897242,0,1439,-73.80193,,,,,BOSTON POST RD @ FOWLER AVE,0,1439,
40.909846,0,1260,-73.791489,,,,,UNION AVE @ WEBSTER AVE,0,1260,
41.087051,0,612,-73.777539,,,,,COLUMBUS AVE @ LAKEVIEW AVE,0,612,
41.291308,0,4260,-73.904772,,,,,CROMPOND RD @ VILLA IN THE WOODS,0,4260,
40.960203,0,1349,-73.811732,,,,,WHITE PLAINS POST RD @ LINCOLN AVE,0,1349,
41.291007,0,4263,-73.905081,,,,,CROMPOND RD @ VILLA AT THE WOODS,0,4263,
41.292671,0,4264,-73.899001,,,,,CROMPOND RD @ WOODS BROOKE DR,0,4264,
41.292433,0,4265,-73.889325,,,,,CONKLIN AVE @ ADRIAN CT,0,4265,
41.05945,0,4268,-73.794916,,,,COMMUNITY COLLEGE WEST RD & WESTHELP DR,WESTHELP DR @ WCC WEST RD,0,4268,
40.999538,0,451,-73.815744,,,,,CENTRAL PARK AVE @ CURRY ACURA,0,451,
40.926484,0,1342,-73.82095,,,,,N COLUMBUS AVE @ CALIFORNIA RD,0,1342,
40.993413,0,453,-73.820476,,,,,CENTRAL PARK AVE @ ARDSLEY RD,0,453,
40.991135,0,454,-73.822024,,,,CENTRAL PARK AVE & ARDSLEY RD,CENTRAL PARK AV @ MIDWAY SC,0,454,
40.9857,0,455,-73.82605,,,,CENTRAL PARK AVE & FOUNTAIN DR,CENTRAL PARK AVE @ PIZZA BEAT,0,455,
40.91527,0,1267,-73.794655,,,,,WEBSTER AVE @ REMINGTON PL,0,1267,
40.955607,0,1347,-73.813854,,,,,WHITE PLAINS POST RD @ MILL RD,0,1347,
40.956116,0,766,-73.875133,,,,,NEPPERHAN AVE @ ROBERTS AVE,0,766,
41.014503,0,517,-73.736538,,,,,NORTH ST @ RIDGEWAY,0,517,
40.913959,0,1266,-73.794025,,,,,WEBSTER AVE @ SICKLES AVE,0,1266,
40.947995,0,656,-73.889206,,,,,PARK AVE @ LAKE AVE,0,656,
40.932966,0,1503,-73.791121,,,,,NORTH AVE @ BROADVIEW AVE,0,1503,
40.944746,0,654,-73.89075,,,,,PARK AVE @ FAIRVIEW ST,0,654,
40.945883,0,655,-73.890229,,,,,PARK AVE @ GLENWOOD AVE,0,655,
40.942681,0,1506,-73.794601,,,,NORTH AVE & DISBROW LA,NORTH AV @ WYKAGYL COUNTRY CLUB,0,1506,
40.945117,0,1507,-73.795285,,,,NORTH AVE & DISBROW LA,NORTH AVE @ COUNTRY CLUB APARTMENTS,0,1507,
40.935679,0,1504,-73.792181,,,,,NORTH AVE @ CALTON LA,0,1504,
40.939442,0,1505,-73.79359,,,,,NORTH AVE @ TRENOR DR,0,1505,
41.025695,0,3087,-73.718561,,,,1 CENTRE AT PURCHASE & MANHATTANVILLE RD,CENTRE AT PURCHASE 1,0,3087,
41.211837,0,1880,-73.725516,,,,,CARPENTER AVE @ BARKER ST,0,1880,
40.949074,0,767,-73.880586,,,,,NEPPERHAN AVE @ ONEIDA ST,0,767,
40.951019,0,658,-73.887504,,,,,PARK AVE @ SHONNARD PL,0,658,
40.951633,0,659,-73.8891,,,,,SHONNARD PL @ PALISADE AVE,0,659,
41.328504,0,4395,-73.849269,,,,,STRAWBERRY RD @ BRIARHILL ST,0,4395,
41.094147,0,2127,-73.81362,,,,,SAW MILL RIVER RD @ SKYLINE DR,0,2127,
41.081384,0,2126,-73.817827,,,,,DANA RD @ SAW MILL RIVER RD,0,2126,
41.104316,0,2129,-73.807822,,,,,SAW MILL RIVER RD @ PYTHIAN AVE,0,2129,
41.099886,0,2128,-73.807757,,,,,SAW MILL RIVER RD @ BELMONT RD,0,2128,
41.036401,0,631,-73.810592,,,,,DOBBS FERRY RD @ HARTSDALE AVE,0,631,
41.086996,0,568,-73.777351,,,,,COLUMBUS AVE @ LAKEVIEW AVE,0,568,
41.083093,0,613,-73.777182,,,,,COLUMBUS AVE @ MAPLE ST,0,613,
41.205729,0,4008,-73.8921,,,,,N RIVERSIDE AVE @ BROOK ST,0,4008,
41.203691,0,4009,-73.890171,,,,,N RIVERSIDE AVE @ GRAND ST,0,4009,
40.92562,0,4003,-73.857488,,,,,CENTRAL PARK AVE @ MILDRED AVE,0,4003,
41.204898,0,4004,-73.885121,,,,,MAPLE AVE @ OLCOTT AVE,0,4004,
41.202542,0,4005,-73.885518,,,,,MAPLE AVE @ MUNICIPAL PL,0,4005,
41.20391,0,4006,-73.890196,,,,,N RIVERSIDE AVE @ GRAND ST,0,4006,
41.206112,0,4007,-73.892207,,,,,N RIVERSIDE AVE @ BROOK ST,0,4007,
41.022054,0,322,-73.761349,,,,,OLD MAMARONECK RD @ LINDA AVE,0,322,
41.019505,0,323,-73.760959,,,,,OLD MAMARONECK RD @ BRYANT AVE,0,323,
41.027023,0,320,-73.764427,,,,,MAMARONECK AVE @ MAPLE AVE,0,320,
41.024391,0,321,-73.763253,,,,,MAMARONECK AVE @ LIVINGSTON AVE,0,321,
41.014043,0,326,-73.755389,,,,,MAMARONECK AVE @ GEDNEY WAY,0,326,
41.019309,0,324,-73.760109,,,,,BRYANT AVE @ OVERLOOK RD,0,324,
41.018949,0,325,-73.757155,,,,,MAMARONECK AVE @ BRYANT AVE,0,325,
41.007989,0,328,-73.752318,,,,MAMARONECK AVE & GEDNEY CIR,MAMARONECK AVE @ STEPINAC HS,0,328,
40.9233,0,1340,-73.822385,,,,,N COLUMBUS AVE @ SHERMAN AVE,0,1340,
41.075021,0,565,-73.775192,,,,,COLUMBUS AVE @ CEDAR ST,0,565,
40.912888,0,2330,-73.823441,,,,,N COLUMBUS AVE @ LORRAINE AVE,0,2330,
40.910031,0,2331,-73.822153,,,,,S COLUMBUS AVE @ E 3RD ST,0,2331,
40.9065,0,2332,-73.821067,,,,,S COLUMBUS AVE @ E 4TH ST,0,2332,
40.904291,0,2333,-73.821227,,,,,S COLUMBUS AVE @ E 5TH ST,0,2333,
40.901521,0,2334,-73.821099,,,,,S COLUMBUS AVE @ E SANDFORD BLVD,0,2334,
40.898962,0,2335,-73.821611,,,,,S COLUMBUS AVE @ E 7TH ST,0,2335,
40.897024,0,2336,-73.822576,,,,,S COLUMBUS AVE @ FULTON LA,0,2336,
41.296435,0,3071,-73.895837,,,,,MAIN ST @ DAYTON LA,0,3071,
40.893363,0,2338,-73.826329,,,,,S COLUMBUS AVE @ S 3RD AVE,0,2338,
40.891834,0,2339,-73.827467,,,,,S 3RD AVE @ E KINGSBRIDGE RD,0,2339,
40.924648,0,1341,-73.821323,,,,N COLUMBUS AVE & STUYVESANT PLZ,N COLUMBUS AVE @ STUYVESANT PLAZA,0,1341,
41.151255,0,1995,-73.864452,,,,,LAFAYETTE ST @ SPRING ST,0,1995,
41.037937,0,3074,-73.759642,,,,,LAKE ST @ S KENSICO AVE,0,3074,
40.969591,0,3075,-73.707974,,,,,OAKLAND AVE @ HALSTEAD AVE,0,3075,
41.296954,0,5171,-73.918102,,,,,N DIVISION ST @ PHOENIX AVE,0,5171,
41.292855,0,5170,-73.919089,,,,,N DIVISION ST @ HOWARD ST,0,5170,
40.979441,0,5176,-73.808767,,,,,HARNEY RD @ ALIDA ST,0,5176,
40.975992,0,2488,-73.698782,,,,THEODORE FREMD AVE & PLAYLAND ACCESS RD,THEO FREMD AV @ PLAYLAND ACCESS RD,0,2488,
40.973283,0,2489,-73.702817,,,,,THEODORE FREMD AVE @ GARVER RD,0,2489,
40.980445,0,2486,-73.690108,,,,,THEODORE FREMD AVE @ CENTRAL AVE,0,2486,
40.977427,0,2487,-73.695124,,,,,THEODORE FREMD AVE @ NORTH ST,0,2487,
40.986206,0,2484,-73.684278,,,,,PURCHASE ST @ HIGHLAND RD,0,2484,
40.982848,0,2485,-73.687741,,,,,THEODORE FREMD AVE @ LOCUST AVE,0,2485,
40.992059,0,2482,-73.684749,,,,,PURCHASE ST @ WAPPANOCCA  AVE,0,2482,
40.988512,0,2483,-73.684021,,,,,PURCHASE ST @ NATOMA ST,0,2483,
41.005447,0,2480,-73.663347,,,,WILLET AVE & APARTMENT BUILDING,WILLET AV @ APARTMENT BUILDING,0,2480,
40.99386,0,2481,-73.677538,,,,,HIGH ST @ BOSTON POST RD,0,2481,
40.924779,0,2248,-73.836336,,,,,GRAMATAN AVE @ W GRAND ST,0,2248,
40.92278,0,2249,-73.837146,,,,,GRAMATAN AVE @ FLEETWOOD AVE,0,2249,
40.930825,0,2244,-73.833643,,,,,GRAMATAN AVE @ TOWER PL,0,2244,
40.929515,0,2245,-73.834229,,,,,GRAMATAN AVE @ W DEVONIA AVE,0,2245,
40.927765,0,2246,-73.835003,,,,,GRAMATAN AVE @ BIRCH ST,0,2246,
40.927828,0,2240,-73.834784,,,,,GRAMATAN AVE @ BIRCH ST,0,2240,
40.929594,0,2241,-73.834017,,,,,GRAMATAN AVE @ E DEVONIA AVE,0,2241,
40.93129,0,2242,-73.833255,,,,,GRAMATAN AVE @ CLINTON ST,0,2242,
40.948789,0,2243,-73.738891,,,,,PALMER AVE @ FENIMORE RD,0,2243,
40.977037,0,2464,-73.69583,,,,,THEODORE FREMD AVE @ PONDVIEW RD,0,2464,
40.980218,0,2465,-73.690165,,,,,THEODORE FREMD AVE @ CENTRAL AVE,0,2465,
40.982358,0,2466,-73.687979,,,,,THEODORE FREMD AVE @ LOCUST AVE,0,2466,
40.986688,0,2467,-73.684007,,,,,PURCHASE ST @ CEDAR ST,0,2467,
40.969937,0,2460,-73.706899,,,,,HALSTEAD AVE @ OSBORN RD,0,2460,
40.971102,0,2461,-73.705104,,,,HALSTEAD AVE,HALSTEAD AV @ RYE CORPORATE CENTER,0,2461,
40.973347,0,2462,-73.702426,,,,,THEODORE FREMD AVE @ GARVER DR,0,2462,
40.975926,0,2463,-73.69864,,,,THEODORE FREMD AVE & PLAYLAND ACCESS RD,THEO FREMD AV @ PLAYLAND ACCESS RD,0,2463,
41.038851,0,5146,-73.696101,,,,ANDERSON HILL RD & UNNAMED ST,ANDERSON HILL RD @ SUNY PURCHASE,0,5146,
41.03869,0,5145,-73.696077,,,,ANDERSON HILL RD & UNNAMED ST,ANDERSON HILL RD @ PEPSICO,0,5145,
40.989574,0,2468,-73.68367,,,,,PURCHASE ST @ NEW ST,0,2468,
40.99229,0,2469,-73.684719,,,,,PURCHASE ST @ HILLSIDE RD,0,2469,
40.918627,0,5141,-73.77711,,,,,PALMER AVE @ JOYCE RD,0,5141,
40.933206,0,120,-73.898842,,,,,HUDSON ST @ S BROADWAY,0,120,
40.932032,0,121,-73.899116,,,,,S BROADWAY @ PROSPECT ST,0,121,
40.938132,0,3403,-73.892914,,,,WALSH RD & NEPPERHAN AVE,WALSH RD @ 55-57 WALSH RD,0,3403,
