timetable_id,stop_id,stop_sequence,stop_name,connected_routes
5450,800755,8,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5451,815176,1,North Billerica Train Station,"3/South Lowell, 4/Highlands via Stevens"
5451,814514,2,Cross Point Tower,4/Highlands via Stevens
5451,815096,3,99 Restaurant (Industrial Ave at Lowes Way),4/Highlands via Stevens
5451,814734,4,School St & Westford St,4/Highlands via Stevens
5451,814768,5,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5451,800755,6,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5452,815054,1,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5452,814855,2,Westford St & Steadman St,5/Westford Street/Drum Hill
5452,815379,3,Westford St & Stevens St,5/Westford Street/Drum Hill
5452,815248,4,Westford St & Pine St,5/Westford Street/Drum Hill
5452,802637,5,Chelmsford St & Westford St,5/Westford Street/Drum Hill
5452,800755,6,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5453,815229,1,UMASS South Campus Parking Lot,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5453,2729433,2,Francis Gate,6/Broadway/UMass Lowell
5453,2729432,3,Broadway St & School St ,6/Broadway/UMass Lowell
5453,814569,4,Market Basket Senior Center,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5453,815152,5,Leo Roy Parking Garage (Market St),"18/Downtown Shuttle, 6/Broadway/UMass Lowell, 9/Lowell Circulator"
5453,814535,6,Central St & Jackson St,"18/Downtown Shuttle, 6/Broadway/UMass Lowell, 9/Lowell Circulator"
5453,800755,7,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5454,815079,1,Greater Lowell Technical School,7/Pawtucketville/UMass Lowell North
5454,815255,2,Westminster Village Apts,7/Pawtucketville/UMass Lowell North
5454,2583090,3,D'Youville Manor,7/Pawtucketville/UMass Lowell North
5454,2729434,4,Market Basket Old Ferry Road,7/Pawtucketville/UMass Lowell North
5454,815137,5,Lowell General Hospital,7/Pawtucketville/UMass Lowell North
5454,815267,6,Woodward Ave & Mammoth Rd,7/Pawtucketville/UMass Lowell North
5454,815230,7,UMASS at Alumni Memorial Library (University Ave),7/Pawtucketville/UMass Lowell North
5454,814664,8,Merrimack St & Cardinal O Connell Pkwy,"20/Downtown/UMass North, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 9/Lowell Circulator"
5454,800755,9,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5455,815084,1,Hildreth St & Henry Ave,"1/Christian Hill, 8/Centralville"
5455,815085,2,Hildreth St & Ludlam St,"1/Christian Hill, 8/Centralville"
5455,815240,3,Lowell Provision Aiken Ave,8/Centralville
5455,815011,4,Bridge St & W 6th St,"10/Dracut/Tyngsboro, 8/Centralville"
5455,815098,5,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
5455,800755,6,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5456,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5456,814978,2,Salvation Army (Appleton St & South St),"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere, 9/Lowell Circulator"
5456,815098,3,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
5456,800815,4,Tsongas Arena (French St),9/Lowell Circulator
5456,815069,5,Fox Hall UMass Lowell,9/Lowell Circulator
5456,815229,6,UMASS South Campus Parking Lot,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5457,814984,1,"Ayotte's Market Hudson, NH",10/Dracut/Tyngsboro
5457,815108,2,Four Corners (Lakeview Ave & Coburn Rd),10/Dracut/Tyngsboro
5457,814541,3,Lakeview Ave & Pinehurst Ave,10/Dracut/Tyngsboro
5457,804915,4,Lakeview Ave and Mammoth Road,10/Dracut/Tyngsboro
5457,814981,5,Dracut High School,10/Dracut/Tyngsboro
5457,814919,6,Hannaford,10/Dracut/Tyngsboro
5457,815206,7,Dracut Village Square at Scola's,"10/Dracut/Tyngsboro, 1/Christian Hill"
5457,815151,8,Market Basket at Sunrise Plaza,"10/Dracut/Tyngsboro, 1/Christian Hill"
5457,800755,9,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5458,814982,1,IRS Facility,11/IRS/Raytheon via Rte. 133
5458,814983,2,Raytheon Facility Andover,11/IRS/Raytheon via Rte. 133
5458,800710,3,Ames Pond Corp Park,11/IRS/Raytheon via Rte. 133
5458,814665,4,"495 Business Ctr, Gentronics",11/IRS/Raytheon via Rte. 133
5458,814858,5,Andover Street & River Road,11/IRS/Raytheon via Rte. 133
5458,814442,6,Andover St & High St,"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station"
5458,800755,7,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5459,815258,1,Wilmington Train Station,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,814500,2,Market Basket Plaza,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,815177,3,On Property Southgate Rd,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,814872,4,Tewksbury Town Hall,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,815203,5,Walmart,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,815211,6,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5459,2729436,7,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5459,800713,8,Andover St & Nesmith St,12/Tewksbury via Rte. 38/Wilmington Train Station
5459,800755,9,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5460,814626,1,Chestnut Street Burlington,13/Billerica via Edson
5460,815225,2,Towne Plaza at CVS,13/Billerica via Edson
5460,815099,3,Billerica Mall,13/Billerica via Edson
5460,814651,4,Billerica Town Hall,"13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic"
5460,814421,5,Pollard St and High St,13/Billerica via Edson
5460,815175,6,North Billerica Train Station,13/Billerica via Edson
5460,814403,7,Gorham St & Carlisle St,13/Billerica via Edson
5460,800755,8,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5461,815103,1,Lahey Clinic,14/Burlington Mall/Lahey Clinic
5461,815160,2,Middlesex Turnpike Ext & A St,14/Burlington Mall/Lahey Clinic
5461,4147997,3,Outside Mitre Facility,14/Burlington Mall/Lahey Clinic
5461,803702,4,Bedford Springs Apartments,14/Burlington Mall/Lahey Clinic
5461,814712,5,Nuttings Lake - Middlesex Tpk & Water St,14/Burlington Mall/Lahey Clinic
5461,814594,6,Billerica Center,14/Burlington Mall/Lahey Clinic
5461,814520,7,Treble Cove Plaza,14/Burlington Mall/Lahey Clinic
5461,814849,8,UPS (90 Brick Kiln Rd),"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5461,815153,9,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5461,800755,10,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5462,814724,1,IBM (55 King St),"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,800793,2,224 Littleton Road,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,814958,3,Western Regency Hotel,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,800829,4,Westford Valley Market Place,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,800746,5,Hampton Inn Technology Drive,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,814374,6,Nashoba Tech,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,814583,7,Kidder Rd & Littleton Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,814897,8,Littleton Rd & Hunt Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5462,2729437,9,Chelmsford Center,15/Chelmsford/Westford via Rte. 129/110
5462,814539,10,Harvard Pilgrim Vanguard,15/Chelmsford/Westford via Rte. 129/110
5462,814446,11,Alpha Rd & Stuart Rd,15/Chelmsford/Westford via Rte. 129/110
5462,814849,12,UPS (90 Brick Kiln Rd),"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5462,800833,13,Gorham St and Carlisle St,15/Chelmsford/Westford via Rte. 129/110
5462,800755,14,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5463,815054,1,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5463,814371,2,Chelmsford Arms,16/Chelmsford via Chelmsford Street
5463,800734,3,Dalton Rd & Steadman St,16/Chelmsford via Chelmsford Street
5463,814671,4,Village Square,16/Chelmsford via Chelmsford Street
5463,814373,5,Marshall's Plaza,16/Chelmsford via Chelmsford Street
5463,2734160,6,Radisson Hotel,16/Chelmsford via Chelmsford Street
5463,815102,7,Kohls Plaza,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5463,814851,8,Cross Point Tower,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5463,815153,9,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5463,814767,10,Walgreen's Pharmacy Plain St,"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5463,800755,11,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5464,814515,1,Triangle Store (2 Main St),17/North Chelmsford via Middlesex Street
5464,814815,2,Chelmsford Senior Center,17/North Chelmsford via Middlesex Street
5464,814659,3,Mission Rd & Rte. 3A,17/North Chelmsford via Middlesex Street
5464,814530,4,Vinal Square,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street"
5464,814492,5,Princeton St & Brouilette St,17/North Chelmsford via Middlesex Street
5464,805144,6,LGH & Technology Drive,17/North Chelmsford via Middlesex Street
5464,815054,7,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5464,814787,8,Princeton Blvd Middlesex Plaza,17/North Chelmsford via Middlesex Street
5464,815167,9,Middlesex St Middlesex Plaza,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street"
5464,814550,10,Ideal Tape & Middlesex St,17/North Chelmsford via Middlesex Street
5464,814768,11,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5464,800755,12,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5465,815098,1,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
5465,815152,2,Leo Roy Parking Garage (Market St),"18/Downtown Shuttle, 6/Broadway/UMass Lowell, 9/Lowell Circulator"
5465,814535,3,Central St & Jackson St,"18/Downtown Shuttle, 6/Broadway/UMass Lowell, 9/Lowell Circulator"
5465,814418,4,Middlesex & Elliot St,"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 18/Downtown Shuttle, 2/Belvidere, 9/Lowell Circulator"
5465,800755,5,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5466,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5466,815072,2,French St & John St,"10/Dracut/Tyngsboro, 1/Christian Hill, 8/Centralville"
5466,815243,3,W 6th St & Bridge St,"1/Christian Hill, 8/Centralville"
5466,814619,4,Lowell Provision Aiken Ave,"1/Christian Hill, 8/Centralville"
5466,815207,5,Sladen St & Pleasant St,"1/Christian Hill, 8/Centralville"
5466,815085,6,Hildreth St & Ludlam St,"1/Christian Hill, 8/Centralville"
5467,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5467,814978,2,Salvation Army (Appleton St & South St),"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere, 9/Lowell Circulator"
5467,815138,3,Saints Memorial Hospital,2/Belvidere
5467,814696,4,High St & Rogers St,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5467,800801,5,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5467,814366,6,Hannafords Plaza,2/Belvidere
5467,815211,7,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5467,814922,8,Hovey St & Douglas Rd,2/Belvidere
5467,800825,9,Wentworth Ave & Andover St,2/Belvidere
5467,800711,10,Andover St & Burnham Rd,"11/IRS/Raytheon via Rte. 133, 2/Belvidere"
5467,814481,11,River Rd & Trull Ln,2/Belvidere
5468,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5468,814630,2,Lowell Superior Court,3/South Lowell
5468,814938,3,Church St & Lawrence St,3/South Lowell
5468,800715,4,Andrews St & Moore St,3/South Lowell
5468,815259,5,Riverside School,3/South Lowell
5468,814928,6,Riverview Commerce Center,3/South Lowell
5468,2745401,7,Billerica Business Center,3/South Lowell
5468,815176,8,North Billerica Train Station,"3/South Lowell, 4/Highlands via Stevens"
5469,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5469,815005,2,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5469,814734,3,School St & Westford St,4/Highlands via Stevens
5469,815126,4,Liberty St & School St,4/Highlands via Stevens
5469,800805,5,St. Margaret Elementary School,4/Highlands via Stevens
5469,815094,6,Cross Point Tower (Industrial Ave & Reiss Ave),4/Highlands via Stevens
